,ORIGIN,DEST,COUNT
15744,LNK,APA,1
15745,LNK,ATL,13
15746,LNK,AUS,1
15747,LNK,AZA,2
15748,LNK,BTV,1
15749,LNK,BWI,3
15750,LNK,CAK,1
15751,LNK,CID,1
15752,LNK,CLL,1
15753,LNK,CMH,1
15754,LNK,CMI,2
15755,LNK,DEN,20
15756,LNK,DTW,1
15757,LNK,ENV,3
15758,LNK,EWR,2
15759,LNK,FOE,2
15760,LNK,IFP,4
15761,LNK,IND,2
15762,LNK,LAF,2
15763,LNK,LAS,1
15764,LNK,LIT,1
15765,LNK,LSE,1
15766,LNK,MKE,1
15767,LNK,MQY,2
15768,LNK,MSN,2
15769,LNK,MSP,10
15770,LNK,MTJ,1
15771,LNK,OAK,2
15772,LNK,OMA,1
15773,LNK,ORD,23
15774,LNK,PDX,1
15775,LNK,PHL,1
15776,LNK,RHI,1
15777,LNK,SCE,1
15778,LNK,SLC,1
15779,LNK,SLW,2
15780,LNK,SUX,1
15781,LNK,TTN,1
15782,LNK,YIP,3
15783,LNS,BWI,9
15784,LNS,HPN,2
15785,LNS,MCO,2
15786,LNS,PIT,9
15787,LNS,SCE,1
15788,LNS,TN8,1
15789,LNS,WI5,1
15790,LNY,HNL,28
15791,LNY,HNM,3
15792,LNY,JHM,10
15793,LNY,JRF,3
15794,LNY,KOA,4
15795,LNY,LUP,3
15796,LNY,MKK,16
15797,LNY,MUE,3
15798,LNY,OGG,8
15799,LNY,VNY,1
15801,LOS,ATL,9
15802,LOS,IAH,6
15803,LOS,JFK,7
15804,LOT,TTN,1
15805,LOZ,TYS,1
15806,LPB,MIA,7
15807,LPL,FLL,1
15808,LPL,LAS,1
15809,LPS,KEH,2
15810,LPS,LKE,1
15811,LQK,XNA,1
15812,LRD,ACT,1
15813,LRD,ADS,3
15814,LRD,AEX,7
15815,LRD,AFW,2
15816,LRD,ALB,1
15817,LRD,ANB,4
15818,LRD,AUS,1
15819,LRD,AVL,2
15820,LRD,AZA,1
15821,LRD,BFI,2
15822,LRD,BHM,2
15823,LRD,BJX,3
15824,LRD,BRO,3
15825,LRD,BTL,3
15826,LRD,BUR,9
15827,LRD,CHA,4
15828,LRD,CHS,1
15829,LRD,CLE,6
15830,LRD,CLT,3
15831,LRD,CMH,3
15832,LRD,CNO,1
15833,LRD,CSG,3
15834,LRD,CVG,10
15835,LRD,DAY,9
15836,LRD,DCU,2
15837,LRD,DFW,19
15838,LRD,DRT,1
15839,LRD,DTO,7
15840,LRD,DTW,1
15841,LRD,ELP,14
15842,LRD,ENV,2
15843,LRD,EVV,9
15844,LRD,FWA,8
15845,LRD,GDC,5
15846,LRD,GDL,6
15847,LRD,GSP,15
15848,LRD,GUA,2
15849,LRD,HGR,1
15850,LRD,HKS,2
15851,LRD,HKY,2
15852,LRD,HRL,10
15853,LRD,HSV,4
15854,LRD,HWD,1
15855,LRD,IAG,3
15856,LRD,IAH,9
15857,LRD,ICT,1
15858,LRD,IND,1
15859,LRD,JAX,3
15860,LRD,JZT,2
15861,LRD,LAF,4
15862,LRD,LAN,1
15863,LRD,LAS,9
15864,LRD,LAX,1
15865,LRD,LCK,1
15866,LRD,LEX,2
15867,LRD,LIT,6
15868,LRD,LRD,2
15869,LRD,MCI,14
15870,LRD,MEM,16
15871,LRD,MFE,2
15872,LRD,MGA,3
15873,LRD,MGM,2
15874,LRD,MIA,4
15875,LRD,MKC,1
15876,LRD,MQY,4
15877,LRD,MSP,1
15878,LRD,MTY,2
15879,LRD,MWA,1
15880,LRD,OAK,4
15881,LRD,OEO,1
15882,LRD,OKC,1
15884,LRD,OLS,1
15885,LRD,PDX,2
15886,LRD,PHX,3
15887,LRD,PSM,1
15888,LRD,PTK,7
15889,LRD,QRO,7
15890,LRD,RDU,3
15891,LRD,RFD,7
15892,LRD,RNO,3
15893,LRD,SAL,10
15894,LRD,SAP,1
15895,LRD,SAT,24
15896,LRD,SDF,18
15897,LRD,SDM,1
15898,LRD,SLP,1
15899,LRD,SLW,11
15900,LRD,STL,2
15901,LRD,SUS,2
15902,LRD,TAM,1
15903,LRD,TCL,3
15904,LRD,TLC,13
15905,LRD,TN4,1
15907,LRD,TOL,17
15908,LRD,TRC,1
15909,LRD,XNA,1
15910,LRD,YHM,8
15911,LRD,YIP,34
15912,LRD,YKF,2
15913,LRD,YQG,8
15914,LRD,YXU,3
15915,LRM,CLT,1
15916,LRM,JFK,9
15917,LRM,LEX,1
15918,LRM,MIA,3
15919,LRM,SIG,1
15920,LRM,SJU,8
15921,LRU,SAN,1
15922,LSE,CWA,3
15923,LSE,DAL,1
15924,LSE,DCA,2
15925,LSE,ENV,3
15926,LSE,FNT,1
15927,LSE,IFP,8
15928,LSE,JAX,1
15929,LSE,MCI,1
15930,LSE,MSP,9
15931,LSE,NC1,2
15932,LSE,NIP,1
15933,LSE,ORD,17
15934,LSE,PIE,1
15935,LSE,PVR,1
15936,LSE,YIP,1
15937,LSV,ANC,1
15938,LSV,DOV,1
15939,LSV,LEJ,2
15940,LTN,AUS,1
15941,LTN,BED,1
15942,LTN,BGR,3
15943,LTN,BOS,2
15944,LTN,BWI,1
15945,LTN,EWR,4
15946,LTN,HPN,7
15947,LTN,IAD,2
15948,LTN,IND,1
15949,LTN,LAX,4
15950,LTN,MAF,1
15951,LTN,MDT,1
15952,LTN,MIA,2
15953,LTN,MNZ,1
15954,LTN,OPF,1
15955,LTN,RST,1
15956,LTN,SAN,1
15957,LTN,SFO,4
15958,LTN,SJC,3
15959,LTN,TEB,13
15960,LTN,TTN,1
15961,LTN,VNY,4
15962,LTO,LAX,9
15963,LUK,BDA,1
15964,LUK,BKL,10
15965,LUK,BLK,1
15966,LUK,BOS,1
15967,LUK,BTL,1
15968,LUK,CLT,10
15969,LUK,DEN,1
15970,LUK,DPA,1
15971,LUK,EWR,1
15972,LUK,HPN,1
15973,LUK,IAD,2
15974,LUK,IND,1
15975,LUK,LAX,1
15976,LUK,MDW,9
15977,LUK,MIA,1
15978,LUK,MKE,1
15979,LUK,MMU,9
15980,LUK,OSU,1
15981,LUK,PDK,6
15982,LUK,PHL,1
15983,LUK,QRO,1
15984,LUK,SJC,1
15985,LUP,HNL,11
15986,LUP,HNM,3
15987,LUP,JHM,4
15988,LUP,JRF,3
15989,LUP,KOA,5
15990,LUP,LNY,3
15991,LUP,MKK,11
15992,LUP,MUE,3
15993,LUP,OGG,3
15994,LUR,ANC,1
15995,LUR,KVL,1
15996,LUR,OTZ,14
15997,LUX,ATL,9
15998,LUX,CLT,1
15999,LUX,DFW,9
16000,LUX,HSV,22
16001,LUX,IAH,9
16002,LUX,IND,9
16003,LUX,JFK,10
16004,LUX,LAX,9
16005,LUX,LCK,1
16006,LUX,MIA,9
16007,LUX,ORD,12
16008,LUX,SEA,9
16009,LUX,TEB,1
16010,LWB,ACY,1
16011,LWB,CLT,3
16012,LWB,HOU,1
16013,LWB,IAD,6
16014,LWB,MCI,1
16015,LWB,MDW,1
16016,LWB,ORD,6
16017,LWB,SHD,6
16018,LWB,UST,3
16019,LWB,YYZ,2
16020,LWM,FRG,1
16021,LWM,OXC,1
16022,LWM,TEB,1
16023,LWS,BFI,1
16024,LWS,BOI,8
16025,LWS,ENV,2
16026,LWS,FAT,1
16027,LWS,GEG,19
16028,LWS,IFP,5
16029,LWS,MSO,1
16030,LWS,ONT,1
16031,LWS,PDT,2
16032,LWS,PSC,1
16033,LWS,SEA,8
16034,LWS,SLC,9
16035,LWS,SMF,1
16036,LYH,ABQ,1
16037,LYH,AFW,1
16038,LYH,CLT,18
16039,LYH,FOK,1
16040,LYH,MQY,1
16041,LYH,PHL,1
16042,LYH,SWF,1
16043,LZU,DAY,2
16044,LZU,FNT,1
16045,LZU,LRD,1
16046,LZU,MCI,2
16047,LZU,MQY,1
16048,LZU,VNY,1
16049,MA1,HPN,2
16050,MA4,HYA,1
16051,MA4,TEB,1
16052,MA6,BDR,1
16053,MAD,ATL,9
16054,MAD,AUS,1
16055,MAD,BED,1
16056,MAD,BNA,1
16057,MAD,BOS,7
16058,MAD,BWI,1
16059,MAD,CLE,1
16060,MAD,CLT,7
16061,MAD,CVG,1
16062,MAD,DFW,9
16063,MAD,EWR,9
16064,MAD,FLL,1
16065,MAD,IAD,5
16066,MAD,JFK,38
16067,MAD,LAS,3
16068,MAD,LAX,10
16069,MAD,MCO,5
16070,MAD,MIA,29
16071,MAD,ORD,11
16072,MAD,PDX,1
16073,MAD,PHL,9
16074,MAD,SAN,1
16075,MAD,SFO,6
16076,MAD,SJU,12
16077,MAD,SLC,8
16078,MAF,ABQ,7
16079,MAF,AFW,1
16080,MAF,ATL,5
16081,MAF,AUS,8
16082,MAF,BHM,5
16083,MAF,BNA,5
16084,MAF,BOI,3
16085,MAF,BOS,3
16086,MAF,BUF,4
16087,MAF,BUR,4
16088,MAF,BWI,8
16089,MAF,CLT,3
16090,MAF,CMH,2
16091,MAF,CRP,3
16092,MAF,DAL,9
16093,MAF,DCA,3
16094,MAF,DEN,25
16095,MAF,DFW,23
16096,MAF,DTW,2
16097,MAF,ECP,7
16098,MAF,ELP,3
16099,MAF,ENV,3
16100,MAF,EWR,1
16101,MAF,FLL,1
16102,MAF,GEG,3
16103,MAF,GPT,1
16104,MAF,HOU,12
16105,MAF,IAH,32
16106,MAF,IFP,4
16107,MAF,LAS,9
16108,MAF,LAX,5
16109,MAF,LBB,22
16110,MAF,LGA,7
16111,MAF,LTN,1
16112,MAF,MAF,1
16113,MAF,MCI,2
16114,MAF,MCO,3
16115,MAF,MDW,9
16116,MAF,MEM,3
16117,MAF,MQT,1
16118,MAF,MSP,1
16119,MAF,MSY,6
16120,MAF,OAK,5
16121,MAF,OKC,6
16122,MAF,ONT,3
16123,MAF,ORD,2
16124,MAF,PDX,3
16125,MAF,PHL,1
16126,MAF,PHX,12
16127,MAF,PIT,6
16128,MAF,RDU,3
16129,MAF,RNO,1
16130,MAF,SAN,4
16131,MAF,SAT,8
16132,MAF,SDF,2
16133,MAF,SEA,1
16134,MAF,SFB,1
16135,MAF,SFO,4
16136,MAF,SJC,3
16137,MAF,SLC,2
16138,MAF,SMF,5
16139,MAF,SNA,4
16140,MAF,STL,5
16141,MAF,TPA,2
16142,MAF,TUL,7
16143,MAF,TUS,3
16144,MAJ,GUM,14
16145,MAJ,HNL,18
16146,MAN,ATL,9
16147,MAN,BGR,1
16148,MAN,BOS,10
16149,MAN,EWR,9
16150,MAN,IAD,1
16151,MAN,IAH,10
16152,MAN,JFK,18
16153,MAN,LAS,17
16154,MAN,LAX,7
16155,MAN,MCO,17
16156,MAN,ORD,5
16157,MAN,PHL,9
16158,MAN,PIT,1
16159,MAN,SEA,5
16160,MAN,SFB,7
16161,MAN,SFO,10
16162,MAO,BNA,1
16163,MAO,MIA,30
16164,MAR,MIA,25
16165,MAZ,SJU,9
16166,MBJ,ACY,1
16167,MBJ,ATL,13
16168,MBJ,BDL,1
16169,MBJ,BNA,2
16170,MBJ,BOS,21
16171,MBJ,BWI,17
16172,MBJ,CLE,3
16173,MBJ,CLT,9
16174,MBJ,CSG,1
16175,MBJ,CVG,4
16176,MBJ,DFW,11
16177,MBJ,DTW,9
16178,MBJ,EWR,9
16179,MBJ,FLL,37
16180,MBJ,HOU,9
16181,MBJ,HPN,1
16182,MBJ,IAD,8
16183,MBJ,IAH,10
16184,MBJ,JFK,27
16185,MBJ,LAN,1
16186,MBJ,LAX,8
16187,MBJ,MCO,18
16188,MBJ,MDW,9
16189,MBJ,MIA,23
16190,MBJ,MKE,2
16191,MBJ,MSP,9
16192,MBJ,ORD,16
16193,MBJ,PBI,1
16194,MBJ,PHL,9
16195,MBJ,PIT,1
16196,MBJ,PSM,2
16197,MBJ,RFD,4
16198,MBJ,RSW,1
16199,MBJ,SAN,1
16200,MBJ,SEA,1
16201,MBJ,STL,10
16202,MBJ,SWF,1
16203,MBJ,TEB,1
16204,MBJ,TPA,1
16205,MBL,BMI,1
16206,MBL,MBL,1
16207,MBL,MDW,6
16208,MBL,MQY,1
16209,MBL,SBN,1
16210,MBL,YQG,1
16211,MBS,ACY,1
16212,MBS,AZA,1
16213,MBS,DTW,22
16214,MBS,GEG,1
16215,MBS,IFP,6
16216,MBS,LEX,1
16217,MBS,MSP,10
16218,MBS,ORD,9
16219,MBY,YYZ,1
16220,MCC,RFD,1
16221,MCE,LAX,9
16222,MCE,OAK,9
16223,MCG,ANC,22
16224,MCG,ANI,7
16225,MCG,ANV,1
16226,MCG,BET,3
16227,MCG,DLG,2
16228,MCG,FAI,3
16229,MCG,FBK,1
16230,MCG,GAL,1
16231,MCG,HCR,1
16232,MCG,HPB,1
16233,MCG,KGX,3
16234,MCG,KLG,1
16235,MCG,MRI,1
16236,MCG,NIB,4
16237,MCG,OME,1
16238,MCG,SHX,2
16239,MCG,TCT,5
16240,MCG,TLJ,4
16241,MCG,UNK,2
16242,MCG,VAK,1
16243,MCI,ABI,1
16244,MCI,ABQ,9
16245,MCI,ACT,2
16246,MCI,AEX,7
16247,MCI,AFW,9
16248,MCI,ALB,5
16249,MCI,AMA,5
16250,MCI,AMS,1
16251,MCI,ATL,23
16252,MCI,AUS,9
16253,MCI,AZA,4
16254,MCI,BDL,7
16255,MCI,BHM,7
16256,MCI,BNA,11
16257,MCI,BOI,5
16258,MCI,BOS,22
16259,MCI,BRO,1
16260,MCI,BUF,6
16261,MCI,BUR,9
16262,MCI,BWI,9
16263,MCI,CAE,1
16264,MCI,CHS,7
16265,MCI,CID,13
16266,MCI,CLE,9
16267,MCI,CLT,27
16268,MCI,CMH,10
16269,MCI,CUN,20
16270,MCI,CVG,25
16271,MCI,DAL,9
16272,MCI,DCA,25
16273,MCI,DEN,58
16274,MCI,DFW,28
16275,MCI,DSM,2
16276,MCI,DTW,35
16277,MCI,ECP,3
16278,MCI,ELP,7
16279,MCI,EWR,23
16280,MCI,FAR,1
16281,MCI,FLL,13
16282,MCI,FNT,3
16283,MCI,FOE,1
16284,MCI,GCM,2
16285,MCI,GDL,1
16286,MCI,GEG,3
16287,MCI,GPT,6
16288,MCI,GRR,1
16289,MCI,GSP,7
16290,MCI,HDN,3
16291,MCI,HOU,9
16292,MCI,HRL,7
16293,MCI,HSV,1
16294,MCI,IAD,14
16295,MCI,IAH,42
16296,MCI,ICT,3
16297,MCI,IFP,5
16298,MCI,IND,20
16299,MCI,ISP,6
16300,MCI,JAX,8
16301,MCI,JFK,2
16302,MCI,KEF,5
16303,MCI,LAN,1
16304,MCI,LAS,19
16305,MCI,LAX,30
16306,MCI,LBB,8
16307,MCI,LCK,1
16308,MCI,LGA,37
16309,MCI,LGB,6
16310,MCI,LHR,2
16311,MCI,LIT,1
16312,MCI,LRD,5
16313,MCI,MAF,4
16314,MCI,MCI,1
16315,MCI,MCO,25
16316,MCI,MDW,9
16317,MCI,MEM,15
16318,MCI,MFE,9
16319,MCI,MHK,1
16320,MCI,MHT,4
16321,MCI,MIA,13
16322,MCI,MKE,10
16323,MCI,MSN,1
16324,MCI,MSP,36
16325,MCI,MSY,10
16326,MCI,MYR,8
16327,MCI,NAS,2
16328,MCI,OAK,12
16329,MCI,OEO,1
16330,MCI,OGG,1
16331,MCI,OKC,9
16332,MCI,OMA,2
16333,MCI,ONT,15
16334,MCI,ORD,70
16335,MCI,ORF,3
16336,MCI,PBI,3
16337,MCI,PDX,15
16338,MCI,PGD,9
16339,MCI,PHL,35
16340,MCI,PHX,22
16341,MCI,PIE,8
16342,MCI,PIT,15
16343,MCI,PNS,5
16344,MCI,POS,1
16345,MCI,PTK,2
16346,MCI,PTY,1
16347,MCI,PUJ,7
16348,MCI,PVD,5
16349,MCI,PVR,2
16350,MCI,PVU,1
16351,MCI,PWM,1
16352,MCI,RDU,15
16353,MCI,RFD,10
16354,MCI,RIC,11
16355,MCI,RNO,11
16356,MCI,ROC,3
16357,MCI,RSW,12
16358,MCI,RTB,1
16359,MCI,SAL,1
16360,MCI,SAN,18
16361,MCI,SAP,1
16362,MCI,SAT,10
16363,MCI,SDF,16
16364,MCI,SEA,26
16365,MCI,SFB,8
16366,MCI,SFO,32
16367,MCI,SJC,12
16368,MCI,SJD,1
16369,MCI,SJO,1
16370,MCI,SJU,7
16371,MCI,SLC,27
16372,MCI,SLW,2
16373,MCI,SMF,9
16374,MCI,SNA,10
16375,MCI,SRQ,1
16376,MCI,STL,9
16377,MCI,SWO,1
16378,MCI,TAR,2
16379,MCI,TOL,1
16380,MCI,TPA,15
16381,MCI,TUL,6
16382,MCI,TUS,6
16383,MCI,USA,1
16384,MCI,VPS,5
16385,MCI,YHM,1
16386,MCI,YIP,3
16387,MCI,YYZ,10
16388,MCK,DEN,9
16389,MCN,ABQ,1
16390,MCN,ADS,1
16391,MCN,AVL,1
16392,MCN,BFM,1
16393,MCN,BUF,1
16394,MCN,BWI,9
16395,MCN,CHS,1
16396,MCN,FLL,1
16397,MCN,FNL,1
16398,MCN,GPT,7
16399,MCN,HPN,1
16400,MCN,IAD,1
16401,MCN,IFP,1
16402,MCN,MBL,1
16403,MCN,MCN,1
16404,MCN,MNZ,2
16405,MCN,MQY,3
16406,MCN,MSY,1
16407,MCN,N2C,1
16408,MCN,OPF,1
16409,MCN,ROA,1
16410,MCN,RWI,1
16411,MCN,SLW,1
16412,MCN,TMB,1
16413,MCN,UOX,1
16414,MCN,VCT,2
16415,MCO,ABE,1
16416,MCO,ABQ,14
16417,MCO,ACY,9
16418,MCO,ADS,1
16419,MCO,AEX,3
16420,MCO,AGS,1
16421,MCO,ALB,18
16422,MCO,AMA,6
16423,MCO,AMS,8
16424,MCO,ANC,1
16425,MCO,ATL,49
16426,MCO,AUA,3
16427,MCO,AUS,33
16428,MCO,AVP,5
16429,MCO,BDL,32
16430,MCO,BFI,1
16431,MCO,BFS,7
16432,MCO,BHM,21
16433,MCO,BNA,25
16434,MCO,BOG,18
16435,MCO,BOI,5
16436,MCO,BOS,50
16437,MCO,BQN,9
16438,MCO,BTR,2
16439,MCO,BUF,27
16440,MCO,BUR,9
16441,MCO,BWI,27
16442,MCO,CAE,9
16443,MCO,CAK,9
16444,MCO,CDG,13
16445,MCO,CGN,1
16446,MCO,CHS,5
16447,MCO,CID,4
16448,MCO,CLE,41
16449,MCO,CLL,1
16450,MCO,CLT,22
16451,MCO,CMH,29
16452,MCO,CNF,9
16453,MCO,COS,10
16454,MCO,CPH,9
16455,MCO,CRP,1
16456,MCO,CUN,21
16457,MCO,CVG,40
16458,MCO,DAL,11
16459,MCO,DCA,34
16460,MCO,DEN,36
16461,MCO,DFW,21
16462,MCO,DSM,12
16463,MCO,DTW,37
16464,MCO,DUB,15
16465,MCO,DXB,9
16466,MCO,ECP,1
16467,MCO,EDI,6
16468,MCO,ELH,7
16469,MCO,ELP,9
16470,MCO,EVV,1
16471,MCO,EWR,42
16472,MCO,EYW,9
16473,MCO,FAR,1
16474,MCO,FLL,52
16475,MCO,FNT,4
16476,MCO,FOR,3
16477,MCO,FPO,4
16478,MCO,FRA,9
16479,MCO,GDL,10
16480,MCO,GEG,1
16481,MCO,GIG,9
16482,MCO,GJT,1
16483,MCO,GLA,11
16484,MCO,GPT,8
16485,MCO,GRB,1
16486,MCO,GRR,18
16487,MCO,GRU,18
16488,MCO,GSO,2
16489,MCO,GSP,5
16490,MCO,GUA,4
16491,MCO,HAV,9
16492,MCO,HOU,10
16493,MCO,HPN,11
16494,MCO,HRL,6
16495,MCO,HSV,2
16496,MCO,IAD,35
16497,MCO,IAH,18
16498,MCO,ICN,2
16499,MCO,ICT,8
16500,MCO,IND,36
16501,MCO,ISP,19
16502,MCO,JAX,8
16503,MCO,JFK,27
16504,MCO,KEF,7
16505,MCO,KIN,3
16506,MCO,LAS,30
16507,MCO,LAX,55
16508,MCO,LBB,6
16509,MCO,LBE,9
16510,MCO,LCH,1
16511,MCO,LGA,36
16512,MCO,LGW,35
16513,MCO,LHR,9
16514,MCO,LIM,12
16515,MCO,LIR,2
16516,MCO,LIT,7
16517,MCO,LNS,2
16518,MCO,LTN,1
16519,MCO,MAD,4
16520,MCO,MAF,2
16521,MCO,MAN,18
16522,MCO,MBJ,19
16523,MCO,MCI,30
16524,MCO,MDT,3
16525,MCO,MDW,10
16526,MCO,MEM,32
16527,MCO,MEX,29
16528,MCO,MHH,9
16529,MCO,MHT,10
16530,MCO,MIA,52
16531,MCO,MKE,24
16532,MCO,MOB,1
16533,MCO,MSN,4
16534,MCO,MSP,48
16535,MCO,MSY,30
16536,MCO,MTY,3
16537,MCO,NAS,20
16538,MCO,NRT,9
16539,MCO,OAK,10
16540,MCO,OCF,1
16541,MCO,OKC,19
16542,MCO,OMA,18
16543,MCO,ONT,16
16544,MCO,OPF,1
16545,MCO,ORD,39
16546,MCO,ORF,13
16547,MCO,ORH,9
16548,MCO,OSL,9
16549,MCO,PAP,9
16550,MCO,PBI,7
16551,MCO,PDX,24
16552,MCO,PHL,48
16553,MCO,PHX,36
16554,MCO,PIE,2
16555,MCO,PIT,34
16556,MCO,PNS,12
16557,MCO,POS,9
16558,MCO,PSE,9
16559,MCO,PTY,9
16560,MCO,PUJ,1
16561,MCO,PVD,27
16562,MCO,PVG,6
16563,MCO,PWM,7
16564,MCO,RDG,4
16565,MCO,RDU,34
16566,MCO,REC,10
16567,MCO,RIC,24
16568,MCO,RNO,6
16569,MCO,ROC,9
16570,MCO,RSW,14
16571,MCO,SAL,2
16572,MCO,SAN,42
16573,MCO,SAT,20
16574,MCO,SAV,1
16575,MCO,SBN,1
16576,MCO,SCL,13
16577,MCO,SDF,26
16578,MCO,SDQ,9
16579,MCO,SEA,45
16580,MCO,SFB,1
16581,MCO,SFO,37
16582,MCO,SJC,9
16583,MCO,SJD,2
16584,MCO,SJO,10
16585,MCO,SJU,39
16586,MCO,SLC,34
16587,MCO,SMF,9
16588,MCO,SNA,5
16589,MCO,SNN,1
16590,MCO,SRQ,1
16591,MCO,STL,24
16592,MCO,STN,2
16593,MCO,SUA,1
16594,MCO,SWF,9
16595,MCO,SYR,11
16596,MCO,TCL,1
16597,MCO,TLH,19
16598,MCO,TPA,22
16599,MCO,TTN,11
16600,MCO,TUL,15
16601,MCO,TUS,5
16602,MCO,TYS,4
16603,MCO,UST,1
16604,MCO,VCP,13
16605,MCO,XNA,1
16606,MCO,YEG,4
16607,MCO,YHM,4
16608,MCO,YHZ,20
16609,MCO,YOW,13
16610,MCO,YQB,4
16611,MCO,YQM,11
16612,MCO,YQR,4
16613,MCO,YUL,21
16614,MCO,YVR,9
16615,MCO,YWG,8
16616,MCO,YXU,5
16617,MCO,YYC,9
16618,MCO,YYT,10
16619,MCO,YYZ,48
16620,MCO,ZRH,8
16621,MCW,BRL,9
16622,MCW,FOD,9
16623,MCW,MSP,9
16624,MCW,ORD,9
16625,MD1,HPN,1
16626,MDE,CLT,1
16627,MDE,FLL,18
16628,MDE,JFK,9
16629,MDE,MIA,70
16630,MDT,ABE,1
16631,MDT,AEX,9
16632,MDT,ALB,1
16633,MDT,AMA,1
16634,MDT,ATL,10
16635,MDT,AVP,1
16636,MDT,AZA,1
16637,MDT,BOS,9
16638,MDT,BRO,9
16639,MDT,BTR,1
16640,MDT,BWI,4
16641,MDT,CHA,1
16642,MDT,CHO,2
16643,MDT,CLE,2
16644,MDT,CLT,19
16645,MDT,CMH,3
16646,MDT,CUN,1
16647,MDT,CVG,4
